family,recovery_cost,recoverable_fraction,seed,policy,success,cost,expansions,recoveries,cut_count
nonmonotone_recovery,2,1.0,26,relaxed_planner,0.8099999999999999,24.624,80,1.4,4
nonmonotone_recovery,2,1.0,26,greedy_replan,0.8039999999999999,29.345999999999997,164,1.8,4
nonmonotone_recovery,2,1.0,27,strict_scp,1.0,47.400000000000006,146,0,8
nonmonotone_recovery,2,1.0,27,recovery_aware_scp,1.0,47.266666666666666,201.0,5.333333333333333,8
nonmonotone_recovery,2,1.0,27,exact_recovery,1.0,46.57857142857143,1155.0,5.714285714285714,8
nonmonotone_recovery,2,1.0,27,relaxed_planner,0.8099999999999999,26.567999999999994,90,2.8,8
nonmonotone_recovery,2,1.0,27,greedy_replan,0.8039999999999999,31.758,188,3.6,8
nonmonotone_recovery,2,1.0,28,strict_scp,1.0,48.3,164,0,5
nonmonotone_recovery,2,1.0,28,recovery_aware_scp,1.0,46.06666666666666,223.0,3.333333333333333,5
nonmonotone_recovery,2,1.0,28,exact_recovery,1.0,44.99285714285715,1305.0,3.5714285714285716,5
nonmonotone_recovery,2,1.0,28,relaxed_planner,0.8099999999999999,28.512,100,1.75,5
nonmonotone_recovery,2,1.0,28,greedy_replan,0.8039999999999999,34.169999999999995,212,2.25,5
nonmonotone_recovery,2,1.0,29,strict_scp,1.0,49.2,155,0,8
nonmonotone_recovery,2,1.0,29,recovery_aware_scp,1.0,48.666666666666664,212.0,5.333333333333333,8
nonmonotone_recovery,2,1.0,29,exact_recovery,1.0,47.92857142857143,1230.0,5.714285714285714,8
nonmonotone_recovery,2,1.0,29,relaxed_planner,0.8099999999999999,27.54,95,2.8,8
nonmonotone_recovery,2,1.0,29,greedy_replan,0.8039999999999999,32.964,200,3.6,8
nonmonotone_recovery,5,0.0,0,strict_scp,1.0,47.4,164,0,4
nonmonotone_recovery,5,0.0,0,recovery_aware_scp,1.0,39.4,211.0,0.0,4
nonmonotone_recovery,5,0.0,0,exact_recovery,1.0,37.85,1245.0,0.0,4
nonmonotone_recovery,5,0.0,0,relaxed_planner,0.15500000000000003,5.456000000000001,100,0.0,4
nonmonotone_recovery,5,0.0,0,greedy_replan,0.32999999999999996,14.519999999999998,212,0.0,4
nonmonotone_recovery,5,0.0,1,strict_scp,1.0,49.199999999999996,164,0,6
nonmonotone_recovery,5,0.0,1,recovery_aware_scp,1.0,39.4,211.0,0.0,6
nonmonotone_recovery,5,0.0,1,exact_recovery,1.0,37.85,1245.0,0.0,6
nonmonotone_recovery,5,0.0,1,relaxed_planner,0.15500000000000003,5.456000000000001,100,0.0,6
nonmonotone_recovery,5,0.0,1,greedy_replan,0.32999999999999996,14.519999999999998,212,0.0,6
nonmonotone_recovery,5,0.0,2,strict_scp,1.0,49.199999999999996,164,0,6
nonmonotone_recovery,5,0.0,2,recovery_aware_scp,1.0,39.4,211.0,0.0,6
nonmonotone_recovery,5,0.0,2,exact_recovery,1.0,37.85,1245.0,0.0,6
nonmonotone_recovery,5,0.0,2,relaxed_planner,0.15500000000000003,5.456000000000001,100,0.0,6
nonmonotone_recovery,5,0.0,2,greedy_replan,0.32999999999999996,14.519999999999998,212,0.0,6
nonmonotone_recovery,5,0.0,3,strict_scp,1.0,42.0,137,0,4
nonmonotone_recovery,5,0.0,3,recovery_aware_scp,1.0,35.2,178.0,0.0,4
nonmonotone_recovery,5,0.0,3,exact_recovery,1.0,33.8,1020.0,0.0,4
nonmonotone_recovery,5,0.0,3,relaxed_planner,0.15500000000000003,4.8980000000000015,85,0.0,4
nonmonotone_recovery,5,0.0,3,greedy_replan,0.32999999999999996,13.034999999999998,176,0.0,4
nonmonotone_recovery,5,0.0,4,strict_scp,1.0,43.800000000000004,128,0,8
nonmonotone_recovery,5,0.0,4,recovery_aware_scp,1.0,33.8,167.0,0.0,8
nonmonotone_recovery,5,0.0,4,exact_recovery,1.0,32.45,945.0,0.0,8
nonmonotone_recovery,5,0.0,4,relaxed_planner,0.15500000000000003,4.712000000000001,80,0.0,8
nonmonotone_recovery,5,0.0,4,greedy_replan,0.32999999999999996,12.54,164,0.0,8
nonmonotone_recovery,5,0.0,5,strict_scp,1.0,50.1,155,0,9
nonmonotone_recovery,5,0.0,5,recovery_aware_scp,1.0,38.0,200.0,0.0,9
nonmonotone_recovery,5,0.0,5,exact_recovery,1.0,36.5,1170.0,0.0,9
nonmonotone_recovery,5,0.0,5,relaxed_planner,0.15500000000000003,5.270000000000001,95,0.0,9
nonmonotone_recovery,5,0.0,5,greedy_replan,0.32999999999999996,14.024999999999999,200,0.0,9
nonmonotone_recovery,5,0.0,6,strict_scp,1.0,42.0,137,0,4
nonmonotone_recovery,5,0.0,6,recovery_aware_scp,1.0,35.2,178.0,0.0,4
nonmonotone_recovery,5,0.0,6,exact_recovery,1.0,33.8,1020.0,0.0,4
nonmonotone_recovery,5,0.0,6,relaxed_planner,0.15500000000000003,4.8980000000000015,85,0.0,4
nonmonotone_recovery,5,0.0,6,greedy_replan,0.32999999999999996,13.034999999999998,176,0.0,4
nonmonotone_recovery,5,0.0,7,strict_scp,1.0,41.1,128,0,5
nonmonotone_recovery,5,0.0,7,recovery_aware_scp,1.0,33.8,167.0,0.0,5
nonmonotone_recovery,5,0.0,7,exact_recovery,1.0,32.45,945.0,0.0,5
nonmonotone_recovery,5,0.0,7,relaxed_planner,0.15500000000000003,4.712000000000001,80,0.0,5
nonmonotone_recovery,5,0.0,7,greedy_replan,0.32999999999999996,12.54,164,0.0,5
nonmonotone_recovery,5,0.0,8,strict_scp,1.0,49.2,155,0,8
nonmonotone_recovery,5,0.0,8,recovery_aware_scp,1.0,38.0,200.0,0.0,8
nonmonotone_recovery,5,0.0,8,exact_recovery,1.0,36.5,1170.0,0.0,8
nonmonotone_recovery,5,0.0,8,relaxed_planner,0.15500000000000003,5.270000000000001,95,0.0,8
nonmonotone_recovery,5,0.0,8,greedy_replan,0.32999999999999996,14.024999999999999,200,0.0,8
nonmonotone_recovery,5,0.0,9,strict_scp,1.0,42.9,128,0,7
nonmonotone_recovery,5,0.0,9,recovery_aware_scp,1.0,33.8,167.0,0.0,7
nonmonotone_recovery,5,0.0,9,exact_recovery,1.0,32.45,945.0,0.0,7
nonmonotone_recovery,5,0.0,9,relaxed_planner,0.15500000000000003,4.712000000000001,80,0.0,7
nonmonotone_recovery,5,0.0,9,greedy_replan,0.32999999999999996,12.54,164,0.0,7
nonmonotone_recovery,5,0.0,10,strict_scp,1.0,51.9,164,0,9
nonmonotone_recovery,5,0.0,10,recovery_aware_scp,1.0,39.4,211.0,0.0,9
nonmonotone_recovery,5,0.0,10,exact_recovery,1.0,37.85,1245.0,0.0,9
nonmonotone_recovery,5,0.0,10,relaxed_planner,0.15500000000000003,5.456000000000001,100,0.0,9
nonmonotone_recovery,5,0.0,10,greedy_replan,0.32999999999999996,14.519999999999998,212,0.0,9
nonmonotone_recovery,5,0.0,11,strict_scp,1.0,44.7,128,0,9
nonmonotone_recovery,5,0.0,11,recovery_aware_scp,1.0,33.8,167.0,0.0,9
nonmonotone_recovery,5,0.0,11,exact_recovery,1.0,32.45,945.0,0.0,9
nonmonotone_recovery,5,0.0,11,relaxed_planner,0.15500000000000003,4.712000000000001,80,0.0,9
nonmonotone_recovery,5,0.0,11,greedy_replan,0.32999999999999996,12.54,164,0.0,9
nonmonotone_recovery,5,0.0,12,strict_scp,1.0,51.0,173,0,6
nonmonotone_recovery,5,0.0,12,recovery_aware_scp,1.0,40.8,222.0,0.0,6
nonmonotone_recovery,5,0.0,12,exact_recovery,1.0,39.2,1320.0,0.0,6
nonmonotone_recovery,5,0.0,12,relaxed_planner,0.15500000000000003,5.642,105,0.0,6
nonmonotone_recovery,5,0.0,12,greedy_replan,0.32999999999999996,15.014999999999999,224,0.0,6
nonmonotone_recovery,5,0.0,13,strict_scp,1.0,42.0,137,0,4
nonmonotone_recovery,5,0.0,13,recovery_aware_scp,1.0,35.2,178.0,0.0,4
nonmonotone_recovery,5,0.0,13,exact_recovery,1.0,33.8,1020.0,0.0,4
nonmonotone_recovery,5,0.0,13,relaxed_planner,0.15500000000000003,4.8980000000000015,85,0.0,4
nonmonotone_recovery,5,0.0,13,greedy_replan,0.32999999999999996,13.034999999999998,176,0.0,4
nonmonotone_recovery,5,0.0,14,strict_scp,1.0,50.1,155,0,9
nonmonotone_recovery,5,0.0,14,recovery_aware_scp,1.0,38.0,200.0,0.0,9
nonmonotone_recovery,5,0.0,14,exact_recovery,1.0,36.5,1170.0,0.0,9
nonmonotone_recovery,5,0.0,14,relaxed_planner,0.15500000000000003,5.270000000000001,95,0.0,9
nonmonotone_recovery,5,0.0,14,greedy_replan,0.32999999999999996,14.024999999999999,200,0.0,9
nonmonotone_recovery,5,0.0,15,strict_scp,1.0,44.7,146,0,5
nonmonotone_recovery,5,0.0,15,recovery_aware_scp,1.0,36.6,189.0,0.0,5
nonmonotone_recovery,5,0.0,15,exact_recovery,1.0,35.15,1095.0,0.0,5
nonmonotone_recovery,5,0.0,15,relaxed_planner,0.15500000000000003,5.0840000000000005,90,0.0,5
nonmonotone_recovery,5,0.0,15,greedy_replan,0.32999999999999996,13.529999999999998,188,0.0,5
nonmonotone_recovery,5,0.0,16,strict_scp,1.0,45.6,137,0,8
nonmonotone_recovery,5,0.0,16,recovery_aware_scp,1.0,35.2,178.0,0.0,8
nonmonotone_recovery,5,0.0,16,exact_recovery,1.0,33.8,1020.0,0.0,8
nonmonotone_recovery,5,0.0,16,relaxed_planner,0.15500000000000003,4.8980000000000015,85,0.0,8
nonmonotone_recovery,5,0.0,16,greedy_replan,0.32999999999999996,13.034999999999998,176,0.0,8
nonmonotone_recovery,5,0.0,17,strict_scp,1.0,53.7,173,0,9
nonmonotone_recovery,5,0.0,17,recovery_aware_scp,1.0,40.8,222.0,0.0,9
nonmonotone_recovery,5,0.0,17,exact_recovery,1.0,39.2,1320.0,0.0,9
nonmonotone_recovery,5,0.0,17,relaxed_planner,0.15500000000000003,5.642,105,0.0,9
nonmonotone_recovery,5,0.0,17,greedy_replan,0.32999999999999996,15.014999999999999,224,0.0,9
nonmonotone_recovery,5,0.0,18,strict_scp,1.0,50.1,173,0,5
nonmonotone_recovery,5,0.0,18,recovery_aware_scp,1.0,40.8,222.0,0.0,5
nonmonotone_recovery,5,0.0,18,exact_recovery,1.0,39.2,1320.0,0.0,5
nonmonotone_recovery,5,0.0,18,relaxed_planner,0.15500000000000003,5.642,105,0.0,5
nonmonotone_recovery,5,0.0,18,greedy_replan,0.32999999999999996,15.014999999999999,224,0.0,5
nonmonotone_recovery,5,0.0,19,strict_scp,1.0,45.6,155,0,4
nonmonotone_recovery,5,0.0,19,recovery_aware_scp,1.0,38.0,200.0,0.0,4
nonmonotone_recovery,5,0.0,19,exact_recovery,1.0,36.5,1170.0,0.0,4
nonmonotone_recovery,5,0.0,19,relaxed_planner,0.15500000000000003,5.270000000000001,95,0.0,4
nonmonotone_recovery,5,0.0,19,greedy_replan,0.32999999999999996,14.024999999999999,200,0.0,4
nonmonotone_recovery,5,0.0,20,strict_scp,1.0,50.099999999999994,164,0,7
nonmonotone_recovery,5,0.0,20,recovery_aware_scp,1.0,39.4,211.0,0.0,7
nonmonotone_recovery,5,0.0,20,exact_recovery,1.0,37.85,1245.0,0.0,7
nonmonotone_recovery,5,0.0,20,relaxed_planner,0.15500000000000003,5.456000000000001,100,0.0,7
nonmonotone_recovery,5,0.0,20,greedy_replan,0.32999999999999996,14.519999999999998,212,0.0,7
nonmonotone_recovery,5,0.0,21,strict_scp,1.0,43.8,137,0,6
nonmonotone_recovery,5,0.0,21,recovery_aware_scp,1.0,35.2,178.0,0.0,6
nonmonotone_recovery,5,0.0,21,exact_recovery,1.0,33.8,1020.0,0.0,6
nonmonotone_recovery,5,0.0,21,relaxed_planner,0.15500000000000003,4.8980000000000015,85,0.0,6
nonmonotone_recovery,5,0.0,21,greedy_replan,0.32999999999999996,13.034999999999998,176,0.0,6
nonmonotone_recovery,5,0.0,22,strict_scp,1.0,42.0,137,0,4
nonmonotone_recovery,5,0.0,22,recovery_aware_scp,1.0,35.2,178.0,0.0,4
nonmonotone_recovery,5,0.0,22,exact_recovery,1.0,33.8,1020.0,0.0,4
nonmonotone_recovery,5,0.0,22,relaxed_planner,0.15500000000000003,4.8980000000000015,85,0.0,4
nonmonotone_recovery,5,0.0,22,greedy_replan,0.32999999999999996,13.034999999999998,176,0.0,4
nonmonotone_recovery,5,0.0,23,strict_scp,1.0,48.300000000000004,146,0,9
nonmonotone_recovery,5,0.0,23,recovery_aware_scp,1.0,36.6,189.0,0.0,9
nonmonotone_recovery,5,0.0,23,exact_recovery,1.0,35.15,1095.0,0.0,9
nonmonotone_recovery,5,0.0,23,relaxed_planner,0.15500000000000003,5.0840000000000005,90,0.0,9
nonmonotone_recovery,5,0.0,23,greedy_replan,0.32999999999999996,13.529999999999998,188,0.0,9
nonmonotone_recovery,5,0.0,24,strict_scp,1.0,49.2,155,0,8
nonmonotone_recovery,5,0.0,24,recovery_aware_scp,1.0,38.0,200.0,0.0,8
nonmonotone_recovery,5,0.0,24,exact_recovery,1.0,36.5,1170.0,0.0,8
nonmonotone_recovery,5,0.0,24,relaxed_planner,0.15500000000000003,5.270000000000001,95,0.0,8
nonmonotone_recovery,5,0.0,24,greedy_replan,0.32999999999999996,14.024999999999999,200,0.0,8
nonmonotone_recovery,5,0.0,25,strict_scp,1.0,46.5,155,0,5
nonmonotone_recovery,5,0.0,25,recovery_aware_scp,1.0,38.0,200.0,0.0,5
nonmonotone_recovery,5,0.0,25,exact_recovery,1.0,36.5,1170.0,0.0,5
nonmonotone_recovery,5,0.0,25,relaxed_planner,0.15500000000000003,5.270000000000001,95,0.0,5
nonmonotone_recovery,5,0.0,25,greedy_replan,0.32999999999999996,14.024999999999999,200,0.0,5
nonmonotone_recovery,5,0.0,26,strict_scp,1.0,50.1,155,0,9
nonmonotone_recovery,5,0.0,26,recovery_aware_scp,1.0,38.0,200.0,0.0,9
nonmonotone_recovery,5,0.0,26,exact_recovery,1.0,36.5,1170.0,0.0,9
nonmonotone_recovery,5,0.0,26,relaxed_planner,0.15500000000000003,5.270000000000001,95,0.0,9
nonmonotone_recovery,5,0.0,26,greedy_replan,0.32999999999999996,14.024999999999999,200,0.0,9
nonmonotone_recovery,5,0.0,27,strict_scp,1.0,42.0,137,0,4
nonmonotone_recovery,5,0.0,27,recovery_aware_scp,1.0,35.2,178.0,0.0,4
nonmonotone_recovery,5,0.0,27,exact_recovery,1.0,33.8,1020.0,0.0,4
nonmonotone_recovery,5,0.0,27,relaxed_planner,0.15500000000000003,4.8980000000000015,85,0.0,4
nonmonotone_recovery,5,0.0,27,greedy_replan,0.32999999999999996,13.034999999999998,176,0.0,4
nonmonotone_recovery,5,0.0,28,strict_scp,1.0,46.5,137,0,9
nonmonotone_recovery,5,0.0,28,recovery_aware_scp,1.0,35.2,178.0,0.0,9
nonmonotone_recovery,5,0.0,28,exact_recovery,1.0,33.8,1020.0,0.0,9
nonmonotone_recovery,5,0.0,28,relaxed_planner,0.15500000000000003,4.8980000000000015,85,0.0,9
nonmonotone_recovery,5,0.0,28,greedy_replan,0.32999999999999996,13.034999999999998,176,0.0,9
nonmonotone_recovery,5,0.0,29,strict_scp,1.0,48.3,155,0,7
nonmonotone_recovery,5,0.0,29,recovery_aware_scp,1.0,38.0,200.0,0.0,7
nonmonotone_recovery,5,0.0,29,exact_recovery,1.0,36.5,1170.0,0.0,7
nonmonotone_recovery,5,0.0,29,relaxed_planner,0.15500000000000003,5.270000000000001,95,0.0,7
nonmonotone_recovery,5,0.0,29,greedy_replan,0.32999999999999996,14.024999999999999,200,0.0,7
nonmonotone_recovery,5,0.25,0,strict_scp,1.0,47.4,155,0,6
nonmonotone_recovery,5,0.25,0,recovery_aware_scp,1.0,39.25,200.75,0.25,6
nonmonotone_recovery,5,0.25,0,exact_recovery,1.0,38.64285714285714,1185.0,0.42857142857142855,6
nonmonotone_recovery,5,0.25,0,relaxed_planner,0.30000000000000004,10.200000000000001,95,0.5249999999999999,6
nonmonotone_recovery,5,0.25,0,greedy_replan,0.43500000000000005,18.4875,200,0.675,6
nonmonotone_recovery,5,0.25,1,strict_scp,1.0,45.6,155,0,4
nonmonotone_recovery,5,0.25,1,recovery_aware_scp,1.0,38.833333333333336,200.75,0.16666666666666666,4
nonmonotone_recovery,5,0.25,1,exact_recovery,1.0,37.92857142857143,1185.0,0.2857142857142857,4
nonmonotone_recovery,5,0.25,1,relaxed_planner,0.30000000000000004,10.200000000000001,95,0.35,4
nonmonotone_recovery,5,0.25,1,greedy_replan,0.43500000000000005,18.4875,200,0.45,4
nonmonotone_recovery,5,0.25,2,strict_scp,1.0,46.5,146,0,7
nonmonotone_recovery,5,0.25,2,recovery_aware_scp,1.0,38.05833333333334,189.75,0.29166666666666663,7
nonmonotone_recovery,5,0.25,2,exact_recovery,1.0,37.65,1110.0,0.5,7
nonmonotone_recovery,5,0.25,2,relaxed_planner,0.30000000000000004,9.84,90,0.6124999999999999,7
nonmonotone_recovery,5,0.25,2,greedy_replan,0.43500000000000005,17.835,188,0.7875,7
nonmonotone_recovery,5,0.25,3,strict_scp,1.0,48.3,155,0,7
nonmonotone_recovery,5,0.25,3,recovery_aware_scp,1.0,39.458333333333336,200.75,0.29166666666666663,7
nonmonotone_recovery,5,0.25,3,exact_recovery,1.0,39.0,1185.0,0.5,7
nonmonotone_recovery,5,0.25,3,relaxed_planner,0.30000000000000004,10.200000000000001,95,0.6124999999999999,7
nonmonotone_recovery,5,0.25,3,greedy_replan,0.43500000000000005,18.4875,200,0.7875,7
nonmonotone_recovery,5,0.25,4,strict_scp,1.0,51.9,164,0,9
nonmonotone_recovery,5,0.25,4,recovery_aware_scp,1.0,41.275,211.75,0.375,9
nonmonotone_recovery,5,0.25,4,exact_recovery,1.0,41.06428571428572,1260.0,0.6428571428571428,9
nonmonotone_recovery,5,0.25,4,relaxed_planner,0.30000000000000004,10.560000000000002,100,0.7875,9
nonmonotone_recovery,5,0.25,4,greedy_replan,0.43500000000000005,19.14,212,1.0125,9
nonmonotone_recovery,5,0.25,5,strict_scp,1.0,50.099999999999994,164,0,7
nonmonotone_recovery,5,0.25,5,recovery_aware_scp,1.0,40.858333333333334,211.75,0.29166666666666663,7
nonmonotone_recovery,5,0.25,5,exact_recovery,1.0,40.35,1260.0,0.5,7
nonmonotone_recovery,5,0.25,5,relaxed_planner,0.30000000000000004,10.560000000000002,100,0.6124999999999999,7
nonmonotone_recovery,5,0.25,5,greedy_replan,0.43500000000000005,19.14,212,0.7875,7
nonmonotone_recovery,5,0.25,6,strict_scp,1.0,45.6,146,0,6
nonmonotone_recovery,5,0.25,6,recovery_aware_scp,1.0,37.85,189.75,0.25,6
nonmonotone_recovery,5,0.25,6,exact_recovery,1.0,37.292857142857144,1110.0,0.42857142857142855,6
nonmonotone_recovery,5,0.25,6,relaxed_planner,0.30000000000000004,9.84,90,0.5249999999999999,6
nonmonotone_recovery,5,0.25,6,greedy_replan,0.43500000000000005,17.835,188,0.675,6
nonmonotone_recovery,5,0.25,7,strict_scp,1.0,43.800000000000004,128,0,8
nonmonotone_recovery,5,0.25,7,recovery_aware_scp,1.0,35.46666666666666,167.75,0.3333333333333333,8
nonmonotone_recovery,5,0.25,7,exact_recovery,1.0,35.30714285714286,960.0,0.5714285714285714,8
nonmonotone_recovery,5,0.25,7,relaxed_planner,0.30000000000000004,9.120000000000001,80,0.7,8
nonmonotone_recovery,5,0.25,7,greedy_replan,0.43500000000000005,16.53,164,0.9,8
nonmonotone_recovery,5,0.25,8,strict_scp,1.0,42.0,137,0,4
nonmonotone_recovery,5,0.25,8,recovery_aware_scp,1.0,36.03333333333334,178.75,0.16666666666666666,4
nonmonotone_recovery,5,0.25,8,exact_recovery,1.0,35.22857142857143,1035.0,0.2857142857142857,4
nonmonotone_recovery,5,0.25,8,relaxed_planner,0.30000000000000004,9.480000000000002,85,0.35,4
nonmonotone_recovery,5,0.25,8,greedy_replan,0.43500000000000005,17.1825,176,0.45,4
nonmonotone_recovery,5,0.25,9,strict_scp,1.0,46.5,146,0,7
nonmonotone_recovery,5,0.25,9,recovery_aware_scp,1.0,38.05833333333334,189.75,0.29166666666666663,7
nonmonotone_recovery,5,0.25,9,exact_recovery,1.0,37.65,1110.0,0.5,7
nonmonotone_recovery,5,0.25,9,relaxed_planner,0.30000000000000004,9.84,90,0.6124999999999999,7
nonmonotone_recovery,5,0.25,9,greedy_replan,0.43500000000000005,17.835,188,0.7875,7
nonmonotone_recovery,5,0.25,10,strict_scp,1.0,43.800000000000004,128,0,8
nonmonotone_recovery,5,0.25,10,recovery_aware_scp,1.0,35.46666666666666,167.75,0.3333333333333333,8
nonmonotone_recovery,5,0.25,10,exact_recovery,1.0,35.30714285714286,960.0,0.5714285714285714,8
nonmonotone_recovery,5,0.25,10,relaxed_planner,0.30000000000000004,9.120000000000001,80,0.7,8
nonmonotone_recovery,5,0.25,10,greedy_replan,0.43500000000000005,16.53,164,0.9,8
nonmonotone_recovery,5,0.25,11,strict_scp,1.0,41.1,128,0,5
nonmonotone_recovery,5,0.25,11,recovery_aware_scp,1.0,34.84166666666666,167.75,0.20833333333333331,5
nonmonotone_recovery,5,0.25,11,exact_recovery,1.0,34.23571428571429,960.0,0.3571428571428571,5
nonmonotone_recovery,5,0.25,11,relaxed_planner,0.30000000000000004,9.120000000000001,80,0.4375,5
nonmonotone_recovery,5,0.25,11,greedy_replan,0.43500000000000005,16.53,164,0.5625,5
nonmonotone_recovery,5,0.25,12,strict_scp,1.0,49.2,155,0,8
nonmonotone_recovery,5,0.25,12,recovery_aware_scp,1.0,39.666666666666664,200.75,0.3333333333333333,8
nonmonotone_recovery,5,0.25,12,exact_recovery,1.0,39.357142857142854,1185.0,0.5714285714285714,8
nonmonotone_recovery,5,0.25,12,relaxed_planner,0.30000000000000004,10.200000000000001,95,0.7,8
nonmonotone_recovery,5,0.25,12,greedy_replan,0.43500000000000005,18.4875,200,0.9,8
nonmonotone_recovery,5,0.25,13,strict_scp,1.0,52.800000000000004,173,0,8
nonmonotone_recovery,5,0.25,13,recovery_aware_scp,1.0,42.46666666666666,222.75,0.3333333333333333,8
nonmonotone_recovery,5,0.25,13,exact_recovery,1.0,42.05714285714286,1335.0,0.5714285714285714,8
nonmonotone_recovery,5,0.25,13,relaxed_planner,0.30000000000000004,10.920000000000002,105,0.7,8
nonmonotone_recovery,5,0.25,13,greedy_replan,0.43500000000000005,19.792500000000004,224,0.9,8
nonmonotone_recovery,5,0.25,14,strict_scp,1.0,42.9,128,0,7
nonmonotone_recovery,5,0.25,14,recovery_aware_scp,1.0,35.25833333333333,167.75,0.29166666666666663,7
nonmonotone_recovery,5,0.25,14,exact_recovery,1.0,34.95,960.0,0.5,7
nonmonotone_recovery,5,0.25,14,relaxed_planner,0.30000000000000004,9.120000000000001,80,0.6124999999999999,7
nonmonotone_recovery,5,0.25,14,greedy_replan,0.43500000000000005,16.53,164,0.7875,7
nonmonotone_recovery,5,0.25,15,strict_scp,1.0,52.800000000000004,173,0,8
nonmonotone_recovery,5,0.25,15,recovery_aware_scp,1.0,42.46666666666666,222.75,0.3333333333333333,8
nonmonotone_recovery,5,0.25,15,exact_recovery,1.0,42.05714285714286,1335.0,0.5714285714285714,8
nonmonotone_recovery,5,0.25,15,relaxed_planner,0.30000000000000004,10.920000000000002,105,0.7,8
nonmonotone_recovery,5,0.25,15,greedy_replan,0.43500000000000005,19.792500000000004,224,0.9,8
nonmonotone_recovery,5,0.25,16,strict_scp,1.0,46.5,137,0,9
nonmonotone_recovery,5,0.25,16,recovery_aware_scp,1.0,37.075,178.75,0.375,9
nonmonotone_recovery,5,0.25,16,exact_recovery,1.0,37.01428571428571,1035.0,0.6428571428571428,9
nonmonotone_recovery,5,0.25,16,relaxed_planner,0.30000000000000004,9.480000000000002,85,0.7875,9
nonmonotone_recovery,5,0.25,16,greedy_replan,0.43500000000000005,17.1825,176,1.0125,9
nonmonotone_recovery,5,0.25,17,strict_scp,1.0,51.0,164,0,8
nonmonotone_recovery,5,0.25,17,recovery_aware_scp,1.0,41.06666666666666,211.75,0.3333333333333333,8
nonmonotone_recovery,5,0.25,17,exact_recovery,1.0,40.707142857142856,1260.0,0.5714285714285714,8
nonmonotone_recovery,5,0.25,17,relaxed_planner,0.30000000000000004,10.560000000000002,100,0.7,8
nonmonotone_recovery,5,0.25,17,greedy_replan,0.43500000000000005,19.14,212,0.9,8
nonmonotone_recovery,5,0.25,18,strict_scp,1.0,51.0,173,0,6
nonmonotone_recovery,5,0.25,18,recovery_aware_scp,1.0,42.05,222.75,0.25,6
nonmonotone_recovery,5,0.25,18,exact_recovery,1.0,41.34285714285714,1335.0,0.42857142857142855,6
nonmonotone_recovery,5,0.25,18,relaxed_planner,0.30000000000000004,10.920000000000002,105,0.5249999999999999,6
nonmonotone_recovery,5,0.25,18,greedy_replan,0.43500000000000005,19.792500000000004,224,0.675,6
nonmonotone_recovery,5,0.25,19,strict_scp,1.0,51.0,164,0,8
nonmonotone_recovery,5,0.25,19,recovery_aware_scp,1.0,41.06666666666666,211.75,0.3333333333333333,8
nonmonotone_recovery,5,0.25,19,exact_recovery,1.0,40.707142857142856,1260.0,0.5714285714285714,8
nonmonotone_recovery,5,0.25,19,relaxed_planner,0.30000000000000004,10.560000000000002,100,0.7,8
nonmonotone_recovery,5,0.25,19,greedy_replan,0.43500000000000005,19.14,212,0.9,8
nonmonotone_recovery,5,0.25,20,strict_scp,1.0,43.800000000000004,128,0,8
nonmonotone_recovery,5,0.25,20,recovery_aware_scp,1.0,35.46666666666666,167.75,0.3333333333333333,8
nonmonotone_recovery,5,0.25,20,exact_recovery,1.0,35.30714285714286,960.0,0.5714285714285714,8
nonmonotone_recovery,5,0.25,20,relaxed_planner,0.30000000000000004,9.120000000000001,80,0.7,8
nonmonotone_recovery,5,0.25,20,greedy_replan,0.43500000000000005,16.53,164,0.9,8
nonmonotone_recovery,5,0.25,21,strict_scp,1.0,47.400000000000006,146,0,8
nonmonotone_recovery,5,0.25,21,recovery_aware_scp,1.0,38.266666666666666,189.75,0.3333333333333333,8
nonmonotone_recovery,5,0.25,21,exact_recovery,1.0,38.00714285714285,1110.0,0.5714285714285714,8
nonmonotone_recovery,5,0.25,21,relaxed_planner,0.30000000000000004,9.84,90,0.7,8
nonmonotone_recovery,5,0.25,21,greedy_replan,0.43500000000000005,17.835,188,0.9,8
nonmonotone_recovery,5,0.25,22,strict_scp,1.0,47.4,164,0,4
nonmonotone_recovery,5,0.25,22,recovery_aware_scp,1.0,40.233333333333334,211.75,0.16666666666666666,4
nonmonotone_recovery,5,0.25,22,exact_recovery,1.0,39.27857142857143,1260.0,0.2857142857142857,4
nonmonotone_recovery,5,0.25,22,relaxed_planner,0.30000000000000004,10.560000000000002,100,0.35,4
nonmonotone_recovery,5,0.25,22,greedy_replan,0.43500000000000005,19.14,212,0.45,4
nonmonotone_recovery,5,0.25,23,strict_scp,1.0,50.1,173,0,5
nonmonotone_recovery,5,0.25,23,recovery_aware_scp,1.0,41.84166666666666,222.75,0.20833333333333331,5
nonmonotone_recovery,5,0.25,23,exact_recovery,1.0,40.98571428571429,1335.0,0.3571428571428571,5
nonmonotone_recovery,5,0.25,23,relaxed_planner,0.30000000000000004,10.920000000000002,105,0.4375,5
nonmonotone_recovery,5,0.25,23,greedy_replan,0.43500000000000005,19.792500000000004,224,0.5625,5
nonmonotone_recovery,5,0.25,24,strict_scp,1.0,51.9,173,0,7
nonmonotone_recovery,5,0.25,24,recovery_aware_scp,1.0,42.25833333333333,222.75,0.29166666666666663,7
nonmonotone_recovery,5,0.25,24,exact_recovery,1.0,41.7,1335.0,0.5,7
